,feature_1,feature_2,feature_3,feature_4,feature_5,label
32,-0.1690172998067372,0.033017122100322815,0.5877661093121944,-2.771642871082836,0.4464014963275932,0.0
33,-1.5614593818325626,2.3672919549478175,0.6877968288422678,-1.068861167565819,-0.20647410749001427,0.0
34,-0.28173609025632285,1.7589861203459636,0.8084308482396629,-0.027680530127727976,-0.48928591806778776,0.0
35,0.9428123613492463,-0.8013527111765135,0.23917091679342417,-2.5492315402222214,1.0568796963144158,0.0
36,0.551997295147554,-0.3133103721544862,2.3043592251871763,-0.4696382985727804,0.7472804756209493,0.0
37,-0.8310978306343955,-0.05030057328663862,2.9485328924667638,0.8493433135541774,3.0336003534687337,1.0
38,0.437352644892838,0.30613744173986934,2.246357797473812,0.9466878973529328,2.4878916640805473,1.0
39,-2.981953593988651,0.9151383718930404,0.5557186978794773,1.5300486225172274,0.6355122334548244,1.0
40,1.028180073319431,-0.5789712716509432,0.6124913918729886,1.5815109856376859,-1.4479462518171926,0.0
41,0.6629018936400468,0.4642416155098108,-0.5746419013685895,3.627982979187311,-0.39597795572624306,1.0
42,-3.287939740760053,-0.867623497539553,-2.733454208715372,3.029956469982952,-1.362652751778282,0.0
43,-2.462037467053813,1.439755955412554,0.7728255570670841,0.5081313920179691,0.05438213505169509,1.0
44,0.86161205168099,-2.8884397746588015,1.4215937138449632,0.3171420043920349,-0.9853867894880369,0.0
45,2.484068886618572,-2.209177447121678,2.721735138354508,-0.2372734889044279,1.4039949756371368,0.0
46,0.9580230655409598,-1.016011996148909,1.037888342217379,-1.473566253310345,0.9659014410617158,0.0
47,-0.008724238163083875,0.15699101833894802,1.435701450532658,2.4383488893960363,2.5241639742162625,1.0
48,1.0726889741727827,-1.1856971900136108,1.6872750510684735,-3.362219836454898,0.8866978668196395,0.0
49,1.5148734895229556,-0.751614216205668,0.15451276470590614,1.0987422799736433,-0.8083089591977741,0.0
50,1.5079375381419902,-1.3311339168076284,1.4677942375911206,-0.2052392697846649,0.6899446625109737,0.0
51,-0.23393387561231638,-1.437878208014948,-1.5126158895550423,0.7584520304461255,1.2012946696895814,0.0
52,0.8888587072648216,1.0553079288322365,3.0186583029649374,-1.1579445285786285,2.8518650879704013,1.0
53,0.6740892775842848,0.2150281702192035,-0.7585894482630102,0.8773615828029903,1.3257799236014907,1.0
54,2.002944411977761,-1.1474954137894866,-0.8537961489009114,0.6019527913412659,-2.537830150501556,0.0
55,0.08171579319860467,0.9806948534555296,2.1980453286403403,0.2702728693389982,1.902716011284329,1.0
56,3.275165995311431,2.9371667738027387,0.03655875479684234,0.003782960945735603,0.10430150941473215,1.0
57,-1.5895350698027788,0.7930018257409133,-0.6414893670019597,-0.4502885199787574,1.107066472234835,1.0
58,1.3739971836480098,-2.3936105886095547,1.4282186941542097,-2.5316978045977643,1.954809017247512,0.0
59,1.2131876320895774,0.3234266505836596,-1.2803886966338276,1.4213444019835406,-2.6475940801806774,0.0
60,-0.9804192945275068,1.1572908176509342,-0.16941533410136667,-0.1373188250840176,1.77327661718323,1.0
61,0.1501783591482675,-2.2879071563333593,-0.7706126343279617,1.2819036393800602,-0.5682637002118845,0.0
62,-0.3309852676489278,1.7379182086745804,0.8734135748201863,-1.5533187241784967,1.560278088233677,1.0
63,-2.2059965891988167,0.9727691145737978,-1.6857269352224167,-1.0672833488391493,1.7919151441211856,1.0
64,-0.42466941582279594,3.122909277842854,3.6433823319628655,-3.015795526200593,1.4288276478873347,1.0
65,-1.6383249791153047,-0.1933750732859285,-1.2005548600368834,2.359193849058755,1.2762897156577755,1.0
66,3.6231991246789796,-2.584670433605103,-0.6427832218516969,-1.7259121868283138,1.35690124157638,0.0
67,1.2174476848065392,-1.072652744210409,0.9574434922442503,0.03724344308343619,0.13022228321637708,0.0
68,2.115723507426421,-2.1386507633095118,-0.8305479803309446,-1.8594424314629214,1.442369582191254,0.0
69,2.2030377194382558,-1.6936045694345965,0.4166882342737752,-0.8016879883186172,0.6422954816489956,0.0
70,-0.5140946013565786,0.9564098936814043,2.175741116650207,-0.6347992125174182,-0.3308996951132539,0.0
71,-1.6786788549357938,1.7948634537282508,2.6834104492416913,0.8692871320441626,0.7374276839606263,1.0
72,-2.74762102209745,1.9835572963197285,0.5123154198865849,-2.7751968198542127,1.281390647293034,1.0
73,-1.4424374509292273,1.3069559062697398,1.624324453591623,0.8714644572004759,0.8102282617197336,1.0
74,1.6612645120066407,2.0124999487684887,0.49369824105437177,-0.13244629781985084,0.5170378556635117,1.0
75,-2.2348738233310197,1.0369998376495735,0.6628114385875972,1.688822420147918,0.09562728056657643,1.0
76,0.7198150645492629,0.9092029985868147,0.7731501298392155,0.35497349790416455,0.8201635334809926,1.0
77,-0.17433736452736892,0.542271029132591,0.30891308137843043,0.25181715955706163,0.6081665376792929,1.0
78,1.6030464789194054,1.5267428409994752,2.715948791086703,0.9595601919380863,2.5654748505598506,1.0
79,1.971396566558746,-1.5124552592526128,-0.4875766851390837,0.5079173189963909,-2.108072296107918,0.0
80,0.09027040656208907,-1.2406290885152305,2.5914247050238304,1.8723328823022465,1.5350055285746151,0.0
81,3.649896031446533,3.3714480799863433,1.195507744297376,-0.1670495483567105,0.7799502334957537,1.0
82,0.7540680578461981,-0.13102695983266677,1.8132932382120153,2.2155508699831894,1.8472983283377689,1.0
83,-2.033667029668508,0.18202594250475046,-0.3130136346058525,1.7120274707244705,0.536240836321162,1.0
84,0.03522617993376975,0.2447938092855637,-0.5520780595392947,1.1887309565373454,-0.5358998017539018,1.0
85,-0.28398923215040983,0.7376579484693027,0.8107507048483651,0.901262880645898,-0.1703904462335062,0.0
86,-0.3701894039344118,-0.06965182446573426,0.3013202523661248,1.4119881581261398,2.1819780295409767,1.0
87,1.2613736720292184,-0.3570599656248775,0.672107105472779,0.9683028397906611,-3.3233898099411543,0.0
88,0.2515518746950044,0.2627676850646057,1.2526159835968926,-1.286208012188804,1.0102959633075426,1.0
89,-1.9761785145712123,0.4364486874950049,-0.6461321863769685,2.919374345344284,0.055942978217546346,1.0
90,-0.4890822385460367,2.3501875727148613,2.2925992938405715,-1.0466864178676532,0.8227905099720036,1.0
91,1.4534203928888856,0.7361474406206683,0.7456133751784344,2.177953831663051,1.068097952407619,1.0
92,2.44590354070218,0.5975072016363778,-0.6239703658840161,0.8040203668277884,-2.216152209476828,0.0
93,0.22446605088004912,-0.093088274940892,-2.019557970707183,0.9817500268701275,-1.8722446356131206,0.0
94,0.9058750742824242,1.5971199315796532,0.749052595832223,-0.046462777563222035,0.4959619828409447,1.0
95,0.6580689255998575,-0.9707665231642081,-0.1148561823474783,0.6692582142912105,0.38354744618272796,0.0
96,-1.142977773228821,0.3449696156278219,2.4116694079053325,-1.6534200835261474,2.3330290013919406,1.0
97,0.04891919896758756,0.09309080861570684,2.073250480632095,3.1296406887598724,1.499940817181773,1.0
98,3.144396421628349,-1.7168324438172489,-0.26563600977615,-0.5346039253664281,-1.1817126749298876,0.0
99,-0.6845210719726101,-0.11808173226623109,-0.6165120826879344,1.2688818643743538,2.3066610475578915,1.0
100,-1.3372047693124476,-0.014243131499428685,-0.7733389114251574,2.3955526407467675,1.1533187992580023,1.0
101,1.5138839132512647,1.0274240129488157,0.3429087526321284,1.01409824830469,1.7523749511527646,1.0
102,1.805226100404056,1.2685947544519007,2.2485337798358707,1.5881099425963534,2.719767499692739,1.0
103,1.2458148793468968,-0.3327881380381491,0.06178620263149859,0.8141791816317423,-0.5585654021504898,0.0
104,1.3181961933624247,-0.3323853640179194,-1.3883354992613415,1.3949412723524244,-1.1794878397167083,0.0
105,-1.1642731579277483,0.7525014864833407,2.1186353592207094,2.7106206446939565,0.0567653889876496,1.0
106,1.0390467765152087,0.8015897451044143,0.4149862356840587,2.719370332502925,0.913708220222836,1.0
107,-0.3304840895225325,1.6467061583521774,1.8579394732137264,-0.2677375359265184,1.0019094614373705,1.0
108,5.813399701816624,-0.5909389776755316,0.06937502342887769,-0.8952456283352213,-3.2602251769368027,0.0
109,0.6978487196005584,0.578720843354752,0.9084616611678306,2.3060794749758564,0.9507477441828975,1.0
110,1.5263308215912332,-1.4169447975774958,0.8518450687387147,-0.9301878862735411,1.4359176646093106,0.0
111,-1.1439719872156615,2.4852173581106833,1.4599453955297388,-2.775376460985719,1.189185338630776,1.0
112,0.322802614905222,0.43520205776113907,1.348290151298462,-2.047033670219054,2.612991172529888,0.0
113,-2.3545231304514713,-0.06596561205618956,-1.0645613634977718,2.393096730551416,0.8907713360264652,1.0
114,2.07139279814595,-2.876302470273858,2.1499476190056237,-1.1320834348383975,2.102121830080068,0.0
115,4.578184411826262,-2.2041426044011994,0.8660946263440816,-1.5470030067398093,0.5984565995409865,0.0
116,1.9402369212707518,1.7947815862210672,1.0460887712310512,0.6547261139791628,1.6932346679435073,1.0
117,-0.42143053112418594,1.3652384858397124,1.7454429981741266,0.5226527512713026,1.3879468468578195,1.0
118,3.3341433724048897,-2.4506408858823727,-1.780903659761846,-0.3247607781284432,1.620164102989979,0.0
119,-1.071597122807889,0.7930665342436775,1.0609962228448602,1.8794676595613469,0.6725819635178333,1.0
120,1.3236370302770017,-0.31344071207855284,1.4837744001936595,0.7301553504443263,0.04629132816698622,0.0
121,-0.9635501250061679,1.566315906481051,1.406401679375685,-0.6887273994874825,1.7607852943309255,1.0
122,3.886528343978222,-0.5362817941176807,-0.239046533987882,-0.45441957498384156,-1.414217126072694,0.0
123,0.7018481955555678,1.4236795783666918,-0.3518827266714124,0.34259747715605804,-0.9894577502414801,1.0
124,-0.8080034999955823,1.2124281843041715,0.5281572655097784,0.06164654019668525,-0.08987721689379624,0.0
125,2.9942280836142574,2.365896824253422,1.0004920219174847,-2.1156550707911435,-0.2741705923890503,1.0
126,0.9861266460405099,0.853245285506766,-0.00807533831469609,2.705540330191403,0.8849829092621576,1.0
127,0.28345957107660813,0.7377353045164382,2.3281704913069525,-0.6991336971466486,2.823673993097815,1.0
128,2.3645252872121203,1.6717287645171137,-0.45468817884045354,0.049258671314630464,-1.0117051130531314,1.0
129,2.7024995388177793,-1.6709426530974758,-0.8055846458245031,-0.16035364726548185,-0.24772774099103279,0.0
130,0.883047502589759,-0.6057356750770546,0.2150871322145549,-2.1977255229194856,0.9287394958875429,0.0
131,-1.202455504925047,0.6667921132840002,2.542335954679975,4.004186327881431,-0.315411369399172,1.0
132,-2.220833933239439,-0.1786637289377635,-1.1591972548792802,2.315783807077419,1.0125805555239107,1.0
133,-1.0402292926976933,-0.7192512371249515,-2.8703556309019156,-0.021415825260409305,2.3840822436396856,1.0
134,-0.07897406952885055,-0.563814223984451,0.874927683382213,1.7250570030318166,0.426091859146991,1.0
135,-0.003329618116312494,-2.223321280359089,-0.4938141909264536,0.22584867880681447,0.6175863113085818,0.0
136,-1.7752055537837825,1.251869466174254,-0.009640547653537723,0.07534691689567485,0.5623867742217226,0.0
137,0.5186531484295016,0.5824668803754081,-0.17966811491482226,1.232989655593796,-0.27528811195821556,1.0
138,1.8214717344549114,1.072473147637675,-2.3883743675867715,1.960227495071206,-1.4134645816911309,0.0
139,-0.4095201427735161,1.5157917020632445,0.8491340850784549,-0.04277262558693029,1.458853005456903,1.0
140,1.6334550643715762,-2.3019567957037643,0.21322658107480397,-0.6433006240346799,-0.1174420767244666,0.0
141,-1.3192595823195017,-0.8760693047561513,0.38019445502764126,2.503846310791058,-1.8669838453288565,0.0
142,2.8172402306645052,-1.9671446821672551,1.3318830382062,-1.778159918541403,1.1513143032314597,0.0
143,-1.140177315989583,0.21175212689633982,0.8461164983861946,3.142399457945983,0.4800471621669111,1.0
144,0.6801724206275916,-0.02410882406921111,0.4740014283097652,2.460529252800441,1.9310440796100965,1.0
145,-0.578579986824006,-2.039095471921025,-1.3661489088937997,1.1404533690049237,0.01938222920042687,0.0
146,2.0163955570610934,-1.5246111300833547,1.6941961117005981,-1.782429940668838,0.9392996375199311,0.0
147,2.266616993605415,-0.6614128757895958,-0.6756205201758076,-1.4191239003796032,0.5968001135617262,0.0
148,0.8779275712546607,1.1472241316362635,1.0936134671289144,3.096407733332323,0.13398808594264178,1.0
149,-0.08864622940035494,0.7813184684052884,1.7257230494321885,1.1279621768035002,2.52327103481149,1.0
150,1.1696148419163113,0.9390378155099788,1.9810240548592626,0.5059769004632482,0.17229621681497465,1.0
151,1.0707817142195806,0.10082193895203051,0.8568870827188074,3.549284315590095,0.7806387942430282,1.0
152,2.710224028439753,1.9110103254650008,0.9858912690042495,-0.2816992800790208,1.0599254264206273,1.0
153,0.19585094207174247,-1.7186597080444845,1.5154345304236965,-2.5028659099270305,1.7742195409013992,0.0
154,0.17971520674443953,0.9158625582032427,-0.638775244134639,0.8570775154302843,-0.7297457305150978,0.0
155,1.7188772709696538,1.797482491915475,0.7693062800684847,-1.7046358848258722,0.24960381739445325,1.0
156,-0.05096197687204618,0.7637349960338389,2.388372122848379,1.0046602080747884,2.797949966370969,1.0
157,0.5784741871332264,-0.7757092835579158,-1.810250468067811,1.748134158021383,-1.2329554031150232,0.0
158,2.271943087627445,-2.6093763284202294,1.0760610908188994,-0.6930622378237224,1.6469208842665186,0.0
159,1.5884774978768825,1.4770832488602543,0.6135388298554256,-0.7626256934656075,1.4880127120528712,1.0
160,0.7888575610857632,-1.6452133687509631,0.10597239697947058,0.8915491408157634,0.07731781779290503,0.0
161,-0.9411495439513677,1.1111649464294284,1.6767385820274343,2.0042716708386874,0.5729662019446209,1.0
162,1.250808947982971,-0.3623262454136189,0.1720265295558272,-1.6634522561945053,0.4960736791528886,0.0
163,1.700891305606727,-3.1268990390366698,2.185111296498336,-3.0690107849143673,1.5013491362485518,0.0
164,-1.2127047753250673,0.24484548650697802,-1.8105428205112943,1.049965738270505,1.2683110392228003,1.0
165,0.2442479446367991,0.9330200167926708,1.922401657628277,1.182136744112289,1.0542534974689999,1.0
166,0.5381484744915831,1.2292829160954284,1.7580631573436603,0.037843516798192534,-0.6210994122367934,0.0
167,1.046556418472807,1.1619205096977476,2.7143444334819185,2.1284907823565007,1.1220313820098775,1.0
168,-0.15183571370771776,0.19837644250184505,-1.9994504183337207,1.9178474008816475,-0.4204209132552257,0.0
169,2.9403332023599886,0.06912777541599335,-1.2642655382550971,0.5227390398333719,-1.8681373852181637,0.0
170,3.155225528568236,2.700746781589819,0.06915066292234462,0.9011216502208051,-0.914965727055649,1.0
171,4.268464759323322,3.4826651140480966,-0.8127200031550845,0.30593880254365213,-1.4775634079559334,1.0
172,1.3110145923676213,-2.4623201478160843,2.6912596898755368,-1.1707283589001447,1.9451506138490369,0.0
173,0.0060122003889007125,-0.15663473446385545,0.5124965606152123,3.1643299471220474,1.3400553779454798,1.0
174,1.2179118638274882,1.7940998650743027,1.6182698364290533,-1.698028287848639,2.097917360511187,1.0
175,-0.6900211814843691,-0.5666670563521969,-1.2598091839106011,2.2765551031911464,1.4406068219642865,1.0
176,1.8199045365145086,-0.1912964730481943,-1.516606105780836,-0.30356854482111295,0.6279865614157014,0.0
177,0.3644590880621176,-0.43007652668327845,-0.10359380180276445,-1.5660932756973218,1.1099335072659813,0.0
178,2.286449365512815,-1.021851917072874,-0.49790250194984764,0.4262592976972629,-1.8752932820211643,0.0
179,0.6138977101442877,1.3568210224774377,-0.7840530620785273,-0.7380247050380718,-0.5527218630840258,0.0
180,-1.2361612349882023,-0.8728035097713793,1.7860449542118668,1.6062666823243235,2.5632305912553113,1.0
181,-0.31169830015625677,-0.04045253216333511,-0.45152275213756776,1.1221359219196234,2.0628403797950385,1.0
182,-1.2033045827996616,-3.0134524585625435,-1.7367244704280231,1.9071126899910844,-1.4509318110183025,0.0
183,-0.1473665693182752,0.3721258488150214,-0.5664817854601296,0.18441660921578185,1.6437556598257423,1.0
184,3.1274608350366213,-3.581525683305885,1.1945476285905823,-1.0739265046045043,2.0151382983464314,0.0
185,2.618577438922326,1.5411323030687272,0.12492196636703368,0.5867991912024815,-1.293278011184904,1.0
186,0.3687410935863762,1.451836426246837,-1.5586300340900627,1.2772617802618234,0.6250039631692215,0.0
187,-0.018400118181144176,-2.046060757899002,2.3391440352837334,-1.1607778028217444,2.122992429193417,0.0
188,0.2829865168029153,1.5249050730684377,1.8153032314485746,-0.6718142598109891,1.6485115664198617,1.0
189,1.0069925279831387,1.2268183858306068,0.7941011052287853,2.342002168245024,0.7862377515899208,1.0
190,0.6778661226871705,-2.623579890244275,0.20901436077678648,0.5332443683240737,-2.6925522020641655,0.0
191,-1.395156997599288,2.080681249851116,1.54163628248242,-1.3254058670514404,0.5734083308736233,1.0
192,1.3248937671477992,1.1235212981634788,0.7921684986662687,1.7587211858724665,1.0323017398373773,1.0
193,0.8820426285062533,0.704232260500246,-2.1385086573576135,2.510831777604845,-2.0716757091093263,0.0
194,-1.5019760393706818,1.442602982723593,2.6129152290186006,2.6894961513792817,-0.3883260683074783,1.0
195,-0.6383881032185195,0.36631259879144795,0.15379216912835614,-1.5464031800257536,1.2180179400652453,0.0
196,-1.1826600470657889,0.9673585173401337,-0.026182439979938188,-0.07168286450029004,1.4537795883706146,1.0
197,2.2002669754447712,2.550561805204031,1.3621828210621902,-1.7992435393112616,1.4652341381332181,1.0
198,-2.668833471627273,1.446483739601994,1.067990213524126,1.6822806949321734,0.3130280020475348,1.0
199,-1.7747334332561637,1.3112851225505389,1.8089856334208045,1.4357587495374833,0.3734257289943398,1.0
